date,origin,destination,commodity,vessel_type,vessel_size,freight_rate,fuel_price,demand_index,supply_index,port_congestion_index
2025-02-10,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,90.21,495.89,128.51,87.62,25.83
2025-02-11,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.01,497.89,127.84,87.45,26.19
2025-02-12,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.26,497.45,128.36,87.28,26.77
2025-02-13,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,90.83,494.58,129.72,86.11,27.07
2025-02-14,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.24,492.71,129.9,85.91,26.55
2025-02-15,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.63,488.61,130.0,85.9,26.05
2025-02-16,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.64,488.29,130.32,85.94,26.2
2025-02-17,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.83,488.04,131.67,85.92,26.76
2025-02-18,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.29,487.43,131.19,86.12,25.81
2025-02-19,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.91,489.08,131.45,85.95,25.75
2025-02-20,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.9,490.91,131.1,86.14,26.31
2025-02-21,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.82,490.68,130.91,86.67,26.18
2025-02-22,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.87,487.51,131.02,86.61,26.8
2025-02-23,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.58,488.47,131.96,86.63,27.29
2025-02-24,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.06,489.33,133.18,86.35,27.16
2025-02-25,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.62,489.82,133.59,85.97,27.15
2025-02-26,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,93.32,491.32,133.5,86.24,27.08
2025-02-27,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.74,489.61,135.13,85.72,27.1
2025-02-28,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.29,492.65,135.01,85.93,26.69
2025-03-01,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.81,491.24,134.81,85.97,27.24
2025-03-02,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.28,492.4,133.88,85.96,26.61
2025-03-03,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.47,489.89,134.86,85.65,27.29
2025-03-04,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.56,488.53,135.58,85.29,27.29
2025-03-05,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,93.0,490.83,137.16,84.23,27.68
2025-03-06,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,93.09,490.47,136.47,84.52,27.73
2025-03-07,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,93.46,491.76,137.48,84.49,27.74
2025-03-08,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.27,492.15,137.66,84.88,28.02
2025-03-09,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.43,492.02,138.28,84.53,27.35
2025-03-10,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.93,494.1,137.43,85.6,27.32
2025-03-11,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.7,493.77,138.44,85.26,26.58
2025-03-12,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.35,491.13,139.05,84.73,26.64
2025-03-13,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.01,489.95,139.16,84.22,27.01
2025-03-14,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.25,490.81,139.68,83.27,27.39
2025-03-15,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.33,491.43,139.36,84.09,26.79
2025-03-16,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.46,489.11,139.14,84.8,26.27
2025-03-17,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.99,488.06,139.0,85.13,25.96
2025-03-18,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.25,487.22,138.02,84.83,25.79
2025-03-19,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.83,486.7,138.67,85.63,25.14
2025-03-20,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.34,484.66,139.51,85.33,25.34
2025-03-21,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.83,483.75,139.22,85.24,25.4
2025-03-22,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.81,482.69,139.56,85.91,25.37
2025-03-23,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.7,483.87,139.53,86.24,25.57
2025-03-24,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.49,485.12,139.85,87.29,25.74
2025-03-25,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.27,484.93,139.6,87.46,25.46
2025-03-26,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,90.74,484.37,139.2,87.32,24.59
2025-03-27,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.61,484.61,139.95,86.9,24.83
2025-03-28,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.41,483.42,140.04,85.96,24.47
2025-03-29,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.25,481.73,141.37,85.62,24.57
2025-03-30,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.17,480.35,141.52,86.17,24.8
2025-03-31,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.2,479.42,141.09,86.54,25.26
2025-04-01,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,91.19,477.71,141.94,86.42,25.46
2025-04-02,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.06,477.98,142.44,85.85,25.8
2025-04-03,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.61,479.11,142.99,85.88,25.36
2025-04-04,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,93.29,476.76,143.82,86.26,25.67
2025-04-05,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,93.02,476.82,143.55,86.52,25.57
2025-04-06,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.8,476.52,143.58,86.6,26.08
2025-04-07,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,93.22,477.07,143.59,86.2,25.86
2025-04-08,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,93.84,477.08,142.93,86.73,25.6
2025-04-09,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,93.58,474.93,142.88,85.17,26.01
2025-04-10,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,93.26,473.06,143.78,85.23,26.2
2025-04-11,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,93.38,473.14,144.03,86.47,25.82
2025-04-12,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,93.15,474.71,143.33,85.82,26.66
2025-04-13,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.53,471.42,142.5,85.83,26.02
2025-04-14,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.91,471.97,143.6,85.66,26.27
2025-04-15,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.93,473.78,143.64,85.42,26.42
2025-04-16,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.9,473.58,143.35,85.98,26.46
2025-04-17,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.65,474.44,143.28,86.23,26.36
2025-04-18,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.11,473.41,142.49,86.42,26.09
2025-04-19,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.04,473.26,143.44,86.68,26.23
2025-04-20,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.75,470.86,143.29,86.71,25.75
2025-04-21,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,93.53,467.38,144.2,88.17,26.84
2025-04-22,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,93.28,468.82,144.32,88.22,26.78
2025-04-23,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,93.37,467.37,145.26,88.18,27.26
2025-04-24,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,92.9,466.72,145.5,87.29,27.18
2025-04-25,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,93.72,464.67,146.09,86.93,27.19
2025-04-26,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,93.97,462.58,146.6,87.43,27.13
2025-04-27,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,94.29,462.35,147.06,86.69,26.63
2025-04-28,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,94.78,461.29,147.34,85.57,26.63
2025-04-29,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,94.75,461.89,147.27,85.59,26.45
2025-04-30,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,94.9,462.6,148.5,86.1,27.23
2025-05-01,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,94.37,463.11,148.02,86.19,26.63
2025-05-02,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,93.92,463.49,148.09,86.01,26.42
2025-05-03,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,93.65,465.89,148.16,85.07,26.08
2025-05-04,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,94.33,464.32,148.47,85.25,26.73
2025-05-05,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,94.4,464.27,148.27,85.61,26.33
2025-05-06,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,94.78,466.0,148.52,84.68,26.62
2025-05-07,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,95.24,467.92,148.48,85.26,27.0
2025-05-08,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,95.22,465.82,147.58,85.77,26.71
2025-05-09,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,95.4,465.38,147.64,86.33,26.18
2025-05-10,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,94.68,467.45,147.03,86.71,25.48
2025-05-11,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,94.25,468.24,146.04,87.19,25.58
2025-05-12,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,93.9,468.56,146.17,87.43,25.1
2025-05-13,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,93.99,468.27,146.5,87.81,25.34
2025-05-14,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,94.86,474.86,146.86,86.85,25.48
2025-05-15,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,94.72,482.46,147.24,86.04,25.73
2025-05-16,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,94.97,489.25,146.12,85.84,25.63
2025-05-17,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,95.3,496.36,145.34,85.9,25.06
2025-05-18,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,95.35,503.65,146.55,85.91,24.98
2025-05-19,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,94.95,509.8,145.95,86.16,25.11
2025-05-20,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,94.85,517.77,146.35,86.66,24.96
2025-05-21,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,94.93,529.31,145.96,87.29,23.76
2025-05-22,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,94.83,533.81,146.03,86.85,24.04
2025-05-23,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,94.97,541.47,145.67,87.02,23.54
2025-05-24,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,95.62,547.5,146.03,86.54,23.81
2025-05-25,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,96.05,555.54,146.13,86.43,24.39
2025-05-26,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,96.77,562.78,145.87,86.63,24.34
2025-05-27,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,96.74,571.09,145.25,85.02,24.58
2025-05-28,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,96.95,580.02,145.42,86.2,24.69
2025-05-29,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,96.77,587.48,144.7,86.59,25.14
2025-05-30,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,96.34,596.35,144.96,86.25,24.78
2025-05-31,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,96.6,600.0,146.54,86.98,25.17
2025-06-01,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.35,609.56,147.35,86.69,25.64
2025-06-02,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.37,617.29,147.78,86.69,25.67
2025-06-03,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.73,626.07,147.72,86.45,26.12
2025-06-04,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,98.22,631.41,146.55,87.45,25.66
2025-06-05,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,95.55,473.12,145.75,87.52,26.28
2025-06-06,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,95.64,473.37,146.51,87.48,27.32
2025-06-07,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,95.56,473.38,146.02,88.16,27.31
2025-06-08,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,94.92,473.83,145.58,88.52,27.42
2025-06-09,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,95.25,475.49,145.46,88.51,27.87
2025-06-10,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,94.77,472.87,144.8,89.16,27.23
2025-06-11,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,95.1,474.36,144.04,90.55,26.52
2025-06-12,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,95.04,474.4,143.99,90.71,27.0
2025-06-13,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,95.4,474.13,143.42,90.86,26.97
2025-06-14,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,95.0,471.95,142.95,91.01,26.76
2025-06-15,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,95.15,472.74,142.44,91.74,26.64
2025-06-16,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,95.23,469.14,142.72,91.4,25.76
2025-06-17,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,95.49,470.15,142.55,91.29,25.64
2025-06-18,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,95.63,467.94,142.4,90.54,25.3
2025-06-19,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,95.87,468.05,142.71,89.9,25.75
2025-06-20,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,95.25,467.9,142.58,89.66,26.11
2025-06-21,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,95.73,469.68,142.37,89.67,26.29
2025-06-22,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,96.13,469.45,142.6,90.52,26.5
2025-06-23,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,96.37,468.44,142.95,90.73,25.99
2025-06-24,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,96.86,467.71,142.81,90.3,26.19
2025-06-25,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.49,469.65,142.8,89.93,26.44
2025-06-26,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.19,470.48,142.28,90.7,26.81
2025-06-27,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.02,469.93,141.7,91.35,27.51
2025-06-28,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.21,469.61,142.1,91.31,26.94
2025-06-29,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.49,467.29,142.3,91.05,26.83
2025-06-30,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.31,467.9,142.51,91.58,26.59
2025-07-01,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.02,465.29,142.61,91.07,26.68
2025-07-02,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,96.64,466.45,142.57,91.28,26.67
2025-07-03,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,96.62,466.67,142.91,92.36,26.67
2025-07-04,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,96.99,470.28,143.4,92.39,27.2
2025-07-05,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.16,468.66,143.87,91.93,26.88
2025-07-06,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.47,468.54,143.73,92.16,26.43
2025-07-07,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,98.08,471.26,144.48,91.81,26.2
2025-07-08,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,98.21,473.08,144.54,91.1,26.07
2025-07-09,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,98.87,472.07,144.83,91.41,25.66
2025-07-10,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,99.14,472.43,144.92,91.96,25.66
2025-07-11,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,99.09,472.46,144.98,91.79,25.61
2025-07-12,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,99.27,472.92,144.45,91.68,25.16
2025-07-13,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,99.2,471.9,144.78,91.15,25.59
2025-07-14,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,99.16,471.8,146.39,90.84,25.97
2025-07-15,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,98.11,469.43,146.07,90.6,26.32
2025-07-16,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.9,469.66,146.02,90.11,26.22
2025-07-17,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,98.04,470.37,145.65,91.11,26.12
2025-07-18,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,98.24,470.06,145.26,91.4,25.8
2025-07-19,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.65,467.66,146.08,91.56,26.0
2025-07-20,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.37,469.18,145.58,92.08,26.16
2025-07-21,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.23,469.75,145.19,92.52,25.9
2025-07-22,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,98.52,468.69,164.02,89.49,30.82
2025-07-23,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,98.14,468.3,160.06,90.22,29.5
2025-07-24,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.52,466.08,156.11,90.68,28.82
2025-07-25,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.33,464.57,154.04,91.21,28.07
2025-07-26,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.67,463.8,153.67,91.44,28.31
2025-07-27,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.55,465.67,151.73,91.54,27.85
2025-07-28,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.64,464.74,149.28,91.24,27.85
2025-07-29,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.74,465.73,148.6,91.41,27.22
2025-07-30,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,98.07,464.95,147.13,91.53,26.26
2025-07-31,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,98.23,465.35,147.03,90.6,25.99
2025-08-01,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,98.27,465.17,146.12,90.99,25.21
2025-08-02,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.52,466.51,145.09,91.63,24.4
2025-08-03,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.38,465.74,144.43,92.99,24.48
2025-08-04,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.59,463.41,144.41,92.8,24.47
2025-08-05,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.9,461.37,143.85,92.61,24.14
2025-08-06,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.52,460.6,143.18,92.16,23.82
2025-08-07,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.54,458.76,142.73,92.33,23.47
2025-08-08,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.47,459.4,140.85,92.71,23.66
2025-08-09,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.55,458.73,140.96,92.29,23.39
2025-08-10,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,98.06,462.33,139.76,92.39,22.56
2025-08-11,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,98.33,459.75,139.36,91.46,22.78
2025-08-12,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.96,460.08,139.69,91.87,22.78
2025-08-13,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.85,458.42,139.74,91.48,23.61
2025-08-14,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,98.33,457.71,139.96,91.43,23.45
2025-08-15,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,98.22,457.95,139.79,90.74,23.75
2025-08-16,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.69,454.5,140.36,90.36,24.32
2025-08-17,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.97,454.88,140.78,90.16,24.22
2025-08-18,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.7,457.77,140.91,90.13,23.95
2025-08-19,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.71,457.12,141.34,90.31,24.36
2025-08-20,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.18,457.54,141.65,90.98,24.67
2025-08-21,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.56,459.1,141.25,91.41,24.0
2025-08-22,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,98.09,458.89,140.31,92.03,23.31
2025-08-23,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.71,458.05,140.43,92.74,22.33
2025-08-24,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.7,454.66,140.62,92.99,22.61
2025-08-25,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.79,455.65,141.13,92.9,22.64
2025-08-26,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.9,455.51,140.44,93.51,22.4
2025-08-27,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.88,454.02,139.75,94.14,21.55
2025-08-28,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.81,454.24,139.89,94.45,21.15
2025-08-29,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.74,453.4,139.71,93.75,20.91
2025-08-30,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.51,452.64,138.44,93.52,20.33
2025-08-31,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.98,453.58,138.53,93.37,20.4
2025-09-01,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.66,451.6,137.28,93.94,20.32
2025-09-02,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.54,453.2,136.58,94.04,21.05
2025-09-03,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.99,451.13,137.25,94.51,21.21
2025-09-04,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.64,450.17,138.21,95.02,21.89
2025-09-05,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.02,453.08,137.34,95.75,21.35
2025-09-06,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.46,454.8,137.01,96.4,20.59
2025-09-07,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.44,454.98,136.9,95.9,20.42
2025-09-08,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.57,453.6,137.83,96.0,20.02
2025-09-09,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.65,452.84,137.4,95.76,19.91
2025-09-10,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.2,452.98,136.98,95.0,19.5
2025-09-11,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.23,453.06,137.77,94.74,18.91
2025-09-12,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.66,452.96,137.41,95.46,19.52
2025-09-13,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.45,452.94,137.71,95.64,19.38
2025-09-14,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.45,452.65,136.69,96.8,18.47
2025-09-15,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.22,450.51,136.45,96.93,18.77
2025-09-16,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.21,449.77,135.32,98.32,18.2
2025-09-17,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.67,451.17,134.56,98.52,18.44
2025-09-18,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.63,449.15,134.93,98.48,18.24
2025-09-19,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.5,448.9,134.77,97.86,17.98
2025-09-20,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,98.07,447.7,134.45,98.47,18.04
2025-09-21,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.38,447.89,133.87,98.3,18.13
2025-09-22,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,97.21,447.34,133.61,98.02,18.38
2025-09-23,USA Gulf,East Coast India,Coal,Panamax,65000-80000 DWT,96.84,449.59,133.67,98.65,18.35
